"GEOID","tot_can","MINORPCT","LOWINCPCT","LESSHSPCT","LINGISOPCT","UNDER5PCT","OVER64PCT","SUM_ECSI_open","SUM_LUST_open","countAdv","all_cat","PM25_EPA","PM25_NWAQ_MAX","PM25_Mean_NWAQ","min_dec","min_quin","un5_dec","un5_quin","o64_dec","o64_quin","lhs_dec","lhs_quin","inc_dec","inc_quin","lin_dec","lin_quin","lus_av","lus_max","lus_num"
410110005043,15.28640029,0.075757576,0.449810606,0.106382979,0,0.044507576,0.290719697,0,1,NA,"Low",5.52155,6,6,"(0.0503,0.0826]",2,"(0.0419,0.0505]",5,"(0.248,0.309]",9,"(0.0968,0.122]",7,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410110005044,15.28640029,0.242299795,0.721765914,0.324278438,0,0.10164271,0.149897331,0,0,NA,"Low",5.52155,6,6,"(0.212,0.266]",7,"(0.1,0.245]",10,"(0.134,0.158]",5,"(0.213,1]",10,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410110005045,15.28640029,0.315121951,0.371819961,0.118996416,0,0.096097561,0.128780488,0,0,NA,"Low",5.52155,6,5.914858,"(0.266,0.336]",8,"(0.0812,0.1]",9,"(0.113,0.134]",4,"(0.0968,0.122]",7,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410110006001,16.02375457,0.095663265,0.384203481,0.099145299,0,0.088010204,0.352040816,0,1,NA,"Medium",5.497592,7,6.979966,"(0.0826,0.109]",3,"(0.0812,0.1]",9,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410110006002,16.02375457,0.152753108,0.198934281,0.078571429,0,0.028419183,0.209591474,0,4,NA,"Low",5.497592,7,7,"(0.139,0.172]",5,"(0.023,0.0324]",3,"(0.183,0.21]",7,"(0.0616,0.0788]",5,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410110006003,16.02375457,0.129118433,0.377560107,0.060052219,0,0.107747106,0.223508459,1,1,NA,"Medium",5.497592,7,6.847164,"(0.109,0.139]",4,"(0.1,0.245]",10,"(0.21,0.248]",8,"(0.0447,0.0616]",4,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410110007001,16.70246074,0.193092622,0.547880691,0.059251559,0,0.019623234,0.118524333,8,13,NA,"Medium",5.499317,7,6.998836,"(0.172,0.212]",6,"(0.00931,0.023]",2,"(0.113,0.134]",4,"(0.0447,0.0616]",4,"(0.499,0.592]",9,"(0, 0]",1,935,1300,5
410110007002,16.70246074,0.050397878,0.636604775,0.215,0,0.169761273,0.122015915,1,0,NA,"Low",5.499317,7,5.908409,"(0.0503,0.0826]",2,"(0.1,0.245]",10,"(0.113,0.134]",4,"(0.213,1]",10,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410110007003,16.70246074,0.373076923,0.265384615,0.079295154,0.134969325,0.061538462,0.307692308,0,0,NA,"Medium",5.499317,7,7,"(0.336,0.442]",9,"(0.0588,0.0686]",7,"(0.248,0.309]",9,"(0.0788,0.0968]",6,"(0.233,0.283]",4,"(0.0748, 0.5]",10,NA,NA,NA
410110007004,16.70246074,0.240885417,0.403645833,0,0,0.03125,0.16015625,0,0,NA,"Medium",5.499317,7,7,"(0.212,0.266]",7,"(0.023,0.0324]",3,"(0.158,0.183]",6,NA,NA,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410110007005,16.70246074,0.176600442,0.147651007,0.128205128,0,0.050772627,0.269315673,0,0,NA,"Medium",5.499317,7,7,"(0.172,0.212]",6,"(0.0505,0.0588]",6,"(0.248,0.309]",9,"(0.122,0.157]",8,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410110007006,16.70246074,0.137071651,0.350052247,0.168453292,0.034313725,0.053997923,0.286604361,0,3,NA,"Low",5.499317,7,6.829863,"(0.109,0.139]",4,"(0.0505,0.0588]",6,"(0.248,0.309]",9,"(0.157,0.213]",9,"(0.331,0.38]",6,"(0.0218,0.0404]",8,NA,NA,NA
410110007007,16.70246074,0.093090909,0.27266028,0.056255248,0,0.061090909,0.214545455,5,1,NA,"Low",5.499317,7,5.905501,"(0.0826,0.109]",3,"(0.0588,0.0686]",7,"(0.21,0.248]",8,"(0.0447,0.0616]",4,"(0.233,0.283]",4,"(0, 0]",1,585,795,2
410110007008,16.70246074,0.406270411,0.517716535,0.097118463,0,0.084911822,0.035271065,4,2,NA,"Low",5.499317,7,5.772967,"(0.336,0.442]",9,"(0.0812,0.1]",9,"(0,0.066]",1,"(0.0968,0.122]",7,"(0.499,0.592]",9,"(0, 0]",1,945,1315,2
410110008001,16.62844787,0.150326797,0.219771242,0.041958042,0,0.01879085,0.295751634,1,0,NA,"Low",5.479119,6,5.003264,"(0.139,0.172]",5,"(0.00931,0.023]",2,"(0.248,0.309]",9,"(0.0282,0.0447]",3,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410110008002,16.62844787,0.10998062,0.281128405,0.145803698,0,0.024224806,0.180232558,3,1,NA,"Medium",5.479119,7,5.705851,"(0.109,0.139]",4,"(0.023,0.0324]",3,"(0.158,0.183]",6,"(0.122,0.157]",8,"(0.233,0.283]",4,"(0, 0]",1,1070,1070,1
410110009001,17.02800474,0.007399577,0.114930183,0.062322946,0,0,0.169133192,2,0,NA,"Low",5.449879,6,5.370549,"(0,0.0503]",1,NA,NA,"(0.158,0.183]",6,"(0.0616,0.0788]",5,"(0,0.119]",1,"(0, 0]",1,175,175,2
410110009002,17.02800474,0.009820913,0.719237435,0.215384615,0,0,0.16117851,1,0,NA,"Medium",5.449879,7,6.011799,"(0,0.0503]",1,NA,NA,"(0.158,0.183]",6,"(0.213,1]",10,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410110009003,17.02800474,0.158232932,0.693442623,0.084462982,0,0.098795181,0.24497992,1,0,NA,"Medium",5.449879,7,6.645461,"(0.139,0.172]",5,"(0.0812,0.1]",9,"(0.21,0.248]",8,"(0.0788,0.0968]",6,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410110009004,17.02800474,0.010948905,0.575909661,0.041025641,0,0.047445255,0.242092457,0,0,NA,"Medium",5.449879,6,6,"(0,0.0503]",1,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.0282,0.0447]",3,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410110009005,17.02800474,0.20610687,0.458333333,0.085333333,0,0,0.419847328,1,0,NA,"Medium",5.449879,6,6,"(0.172,0.212]",6,NA,NA,"(0.309,0.832]",10,"(0.0788,0.0968]",6,"(0.432,0.499]",8,"(0, 0]",1,175,175,1
410110009006,17.02800474,0.046357616,0.468874172,0.107142857,0,0,0.429139073,0,0,NA,"High",5.449879,7,6.008207,"(0,0.0503]",1,NA,NA,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.432,0.499]",8,"(0, 0]",1,375,375,1
410110009007,17.02800474,0.078249337,0.25464191,0.043541364,0,0,0.161803714,1,2,NA,"Low",5.449879,6,4.979108,"(0.0503,0.0826]",2,NA,NA,"(0.158,0.183]",6,"(0.0282,0.0447]",3,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410110009008,17.02800474,0.101098901,0.358241758,0.040983607,0.065989848,0,0.226373626,0,0,NA,"Medium",5.449879,7,5.754257,"(0.0826,0.109]",3,NA,NA,"(0.21,0.248]",8,"(0.0282,0.0447]",3,"(0.331,0.38]",6,"(0.0404, 0.0748]",9,NA,NA,NA
410110010001,13.94309613,0.047835991,0.664009112,0.033103448,0,0.023917995,0.4476082,2,0,NA,"Medium",5.332453,6,5.094126,"(0,0.0503]",1,"(0.023,0.0324]",3,"(0.309,0.832]",10,"(0.0282,0.0447]",3,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410110010002,13.94309613,0.128865979,0.360824742,0.114770459,0,0.041237113,0.406357388,0,0,NA,"Medium",5.332453,6,6,"(0.109,0.139]",4,"(0.0324,0.0419]",4,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410110010003,13.94309613,0.046448087,0.654135338,0.061428571,0,0,0.515027322,0,1,NA,"Medium",5.332453,6,6,"(0,0.0503]",1,NA,NA,"(0.309,0.832]",10,"(0.0447,0.0616]",4,"(0.592,1]",10,"(0, 0]",1,445,445,1
410110010004,13.94309613,0.030662021,0.641811847,0.180672269,0,0.140766551,0.083623693,1,0,NA,"Medium",5.332453,6,5.361522,"(0,0.0503]",1,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.157,0.213]",9,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410110010005,13.94309613,0.332820907,0.386625673,0.207528958,0,0.032282859,0.317448117,2,0,NA,"Medium",5.332453,5,5,"(0.266,0.336]",8,"(0.023,0.0324]",3,"(0.309,0.832]",10,"(0.157,0.213]",9,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410110010006,13.94309613,0.067032967,0.317582418,0,0,0.03956044,0.375824176,1,0,NA,"Medium",5.332453,6,5.044988,"(0.0503,0.0826]",2,"(0.0324,0.0419]",4,"(0.309,0.832]",10,NA,NA,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410110010007,13.94309613,0.034101382,0.360368664,0.172661871,0,0.059907834,0.451612903,1,0,NA,"Medium",5.332453,6,4.483921,"(0,0.0503]",1,"(0.0588,0.0686]",7,"(0.309,0.832]",10,"(0.157,0.213]",9,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410110011001,16.04259095,0.085,0.506666667,0.04893617,0,0.065,0.318333333,0,2,NA,"Medium",5.088842,6,3.678257,"(0.0826,0.109]",3,"(0.0588,0.0686]",7,"(0.309,0.832]",10,"(0.0447,0.0616]",4,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410110011002,16.04259095,0.025821596,0.561032864,0.121794872,0,0,0.410798122,0,0,NA,"Medium",5.088842,5,3.992122,"(0,0.0503]",1,NA,NA,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410110011003,16.04259095,0.065096953,0.412742382,0.10546875,0,0.049861496,0.27700831,0,0,NA,"Medium",5.088842,6,5.019283,"(0.0503,0.0826]",2,"(0.0419,0.0505]",5,"(0.248,0.309]",9,"(0.0968,0.122]",7,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410110011004,16.04259095,0.179920477,0.489065606,0.066582915,0,0.078528827,0.26640159,2,3,NA,"High",5.088842,5,4.956491,"(0.172,0.212]",6,"(0.0686,0.0812]",8,"(0.248,0.309]",9,"(0.0616,0.0788]",5,"(0.432,0.499]",8,"(0, 0]",1,325,325,1
410110011005,16.04259095,0.017994859,0.407055631,0.214953271,0,0.065552699,0.227506427,0,0,NA,"Medium",5.088842,6,5.157489,"(0,0.0503]",1,"(0.0588,0.0686]",7,"(0.21,0.248]",8,"(0.213,1]",10,"(0.38,0.432]",7,"(0, 0]",1,375,375,1
410110011006,16.04259095,0.16609589,0.484589041,0.222341568,0,0.029109589,0.182363014,0,0,NA,"Medium",5.088842,6,4.408965,"(0.139,0.172]",5,"(0.023,0.0324]",3,"(0.158,0.183]",6,"(0.213,1]",10,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410110011007,16.04259095,0.154863078,0.600566572,0.199501247,0.01793722,0.067988669,0.329556185,2,2,3,"Medium",5.088842,5,3.367676,"(0.139,0.172]",5,"(0.0588,0.0686]",7,"(0.309,0.832]",10,"(0.157,0.213]",9,"(0.592,1]",10,"(0.07901, 0.0218]",7,375,375,1
410119901010,NA,0,0,0,0,0,0,0,0,NA,NA,NA,6,5.08908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(0, 0]",1,NA,NA,NA
410139501001,12.23334802,0.082010582,0.191798942,0.052173913,0,0,0.433862434,17,0,NA,"Low",4.901127,6,3.937853,"(0.0503,0.0826]",2,NA,NA,"(0.309,0.832]",10,"(0.0447,0.0616]",4,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410139501002,12.23334802,0.134710744,0.333057851,0.035864979,0,0.011570248,0.196694215,0,1,NA,"Low",4.901127,6,4.949398,"(0.109,0.139]",4,"(0.00931,0.023]",2,"(0.183,0.21]",7,"(0.0282,0.0447]",3,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410139501003,12.23334802,0.197472818,0.45751634,0.188679245,0,0.045548046,0.201292977,10,0,NA,"Low",4.901127,7,6.087353,"(0.172,0.212]",6,"(0.0419,0.0505]",5,"(0.183,0.21]",7,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410139501004,12.23334802,0.108262108,0.809116809,0.200507614,0,0.108262108,0.112535613,1,0,NA,"Low",4.901127,6,5.975123,"(0.0826,0.109]",3,"(0.1,0.245]",10,"(0.0936,0.113]",3,"(0.157,0.213]",9,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410139501005,12.23334802,0.196983977,0.397737983,0.165238678,0,0.026390198,0.156456173,1,0,NA,"Medium",4.901127,7,6.515452,"(0.172,0.212]",6,"(0.023,0.0324]",3,"(0.134,0.158]",5,"(0.157,0.213]",9,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410139502001,12.96032182,0.061327561,0.336219336,0.051724138,0.017667845,0.03968254,0.145021645,0,0,NA,"Low",5.480484,6,4.162952,"(0.0503,0.0826]",2,"(0.0324,0.0419]",4,"(0.134,0.158]",5,"(0.0447,0.0616]",4,"(0.331,0.38]",6,"(0.07901, 0.0218]",7,NA,NA,NA
410139502002,12.96032182,0.075785582,0.155204461,0.208245243,0,0.029574861,0.325323475,0,0,NA,"Low",5.480484,7,5.946321,"(0.0503,0.0826]",2,"(0.023,0.0324]",3,"(0.309,0.832]",10,"(0.157,0.213]",9,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410139502003,12.96032182,0.17766051,0.726473175,0.185806452,0.016949153,0.079155673,0.176781003,7,2,NA,"Medium",5.480484,7,6.905251,"(0.172,0.212]",6,"(0.0686,0.0812]",8,"(0.158,0.183]",6,"(0.157,0.213]",9,"(0.592,1]",10,"(0.07901, 0.0218]",7,300,300,1
410139502004,12.96032182,0.067385445,0.595988539,0.15959253,0,0.008086253,0.322102426,9,1,NA,"Medium",5.480484,7,5.815695,"(0.0503,0.0826]",2,"(0,0.00931]",1,"(0.309,0.832]",10,"(0.157,0.213]",9,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410139503001,14.76609514,0.458248473,0.681434599,0.252747253,0,0,0.209775967,7,0,NA,"Low",6.305464,7,7,"(0.442,0.959]",10,NA,NA,"(0.21,0.248]",8,"(0.213,1]",10,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410139503002,14.76609514,0.134231537,0.709191361,0.128425998,0,0.075848303,0.21007984,8,2,NA,"Low",6.305464,7,7,"(0.109,0.139]",4,"(0.0686,0.0812]",8,"(0.21,0.248]",8,"(0.122,0.157]",8,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410139503003,14.76609514,0.219449225,0.766781411,0.108552632,0,0.117900172,0.140275387,0,1,NA,"Medium",6.305464,7,7,"(0.212,0.266]",7,"(0.1,0.245]",10,"(0.134,0.158]",5,"(0.0968,0.122]",7,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410139503004,14.76609514,0,0.300613497,0.155172414,0,0.030674847,0.432515337,1,0,NA,"Medium",6.305464,7,4.839727,NA,NA,"(0.023,0.0324]",3,"(0.309,0.832]",10,"(0.122,0.157]",8,"(0.283,0.331]",5,"(0, 0]",1,175,175,1
410139503005,14.76609514,0.012953368,0.183506045,0.014765784,0,0.045336788,0.2582038,1,0,NA,"High",6.305464,6,4.747431,"(0,0.0503]",1,"(0.0419,0.0505]",5,"(0.248,0.309]",9,"(0.0114,0.0282]",2,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410139504001,11.72134486,0.042553191,0.310906935,0.099638989,0.006237006,0.029255319,0.349586288,1,1,NA,"High",4.861262,5,4.439228,"(0,0.0503]",1,"(0.023,0.0324]",3,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.283,0.331]",5,"(0, 0.07901]",6,NA,NA,NA
410139504002,11.72134486,0,0.527927928,0.155294118,0,0.046846847,0.266666667,9,1,NA,"Medium",4.861262,5,3.971146,NA,NA,"(0.0419,0.0505]",5,"(0.248,0.309]",9,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410159501001,12.62303697,0.011589404,0.322847682,0.048561151,0,0.024834437,0.312913907,3,2,NA,"Medium",4.713225,5,3.446993,"(0,0.0503]",1,"(0.023,0.0324]",3,"(0.309,0.832]",10,"(0.0447,0.0616]",4,"(0.283,0.331]",5,"(0, 0]",1,485,595,2
410159501002,12.62303697,0.073047859,0.47418136,0.125293657,0,0.05604534,0.272670025,1,0,NA,"Medium",4.713225,5,4.130907,"(0.0503,0.0826]",2,"(0.0505,0.0588]",6,"(0.248,0.309]",9,"(0.122,0.157]",8,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410159501003,12.62303697,0.102199224,0.575679172,0.072164948,0,0.041397154,0.369987063,1,0,NA,"High",4.713225,5,5,"(0.0826,0.109]",3,"(0.0324,0.0419]",4,"(0.309,0.832]",10,"(0.0616,0.0788]",5,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410159502001,13.10773111,0.096330275,0.498427673,0.121761658,0.022972973,0.042813456,0.358562691,1,2,NA,"Low",4.956704,5,4.041457,"(0.0826,0.109]",3,"(0.0419,0.0505]",5,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.432,0.499]",8,"(0.0218,0.0404]",8,335,495,2
410159502002,13.10773111,0.093810445,0.32853598,0.078784119,0.018583043,0.070599613,0.219052224,1,2,NA,"High",4.956704,5,3.742646,"(0.0826,0.109]",3,"(0.0686,0.0812]",8,"(0.21,0.248]",8,"(0.0616,0.0788]",5,"(0.283,0.331]",5,"(0.07901, 0.0218]",7,125,125,1
410159502003,13.10773111,0.128391473,0.270996094,0.062750334,0,0.074127907,0.294089147,1,2,NA,"Medium",4.956704,5,4.065183,"(0.109,0.139]",4,"(0.0686,0.0812]",8,"(0.248,0.309]",9,"(0.0616,0.0788]",5,"(0.233,0.283]",4,"(0, 0]",1,175,175,1
410159503011,13.47528745,0.08570005,0.183358246,0.121015348,0,0.006975585,0.34529148,1,0,NA,"Medium",4.73522,5,3.172635,"(0.0826,0.109]",3,"(0,0.00931]",1,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410159503012,13.47528745,0.076923077,0.24386252,0,0,0.019639935,0.399345336,0,0,NA,"Medium",4.73522,6,4.129231,"(0.0503,0.0826]",2,"(0.00931,0.023]",2,"(0.309,0.832]",10,NA,NA,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410159503013,13.47528745,0.047850208,0.317959469,0.111842105,0,0.070041609,0.185852982,2,0,NA,"Low",4.73522,6,5.912563,"(0,0.0503]",1,"(0.0686,0.0812]",8,"(0.183,0.21]",7,"(0.0968,0.122]",7,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410159503021,15.71212403,0.04743833,0.381404175,0,0,0.034155598,0.30170778,0,0,NA,"Low",5.409701,6,6,"(0,0.0503]",1,"(0.0324,0.0419]",4,"(0.248,0.309]",9,NA,NA,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410159503022,15.71212403,0.228571429,0.509611897,0.050410959,0,0.054249548,0.199638336,0,0,NA,"Low",5.409701,6,5.457344,"(0.212,0.266]",7,"(0.0505,0.0588]",6,"(0.183,0.21]",7,"(0.0447,0.0616]",4,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410159503023,15.71212403,0.106382979,0.442234848,0.109929078,0.036619718,0,0.583333333,2,4,NA,"Low",5.409701,6,6,"(0.0826,0.109]",3,NA,NA,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.432,0.499]",8,"(0.0218,0.0404]",8,430,430,1
410159504001,14.51989856,0.326574173,0.753205128,0.18374817,0.031784841,0.021344717,0.33244397,0,0,NA,"Medium",4.881961,6,5.650595,"(0.266,0.336]",8,"(0.00931,0.023]",2,"(0.309,0.832]",10,"(0.157,0.213]",9,"(0.592,1]",10,"(0.0218,0.0404]",8,NA,NA,NA
410159504002,14.51989856,0.061518325,0.58629776,0.289093298,0,0,0.708115183,1,0,NA,"Low",4.881961,6,6,"(0.0503,0.0826]",2,NA,NA,"(0.309,0.832]",10,"(0.213,1]",10,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410159504003,14.51989856,0.205341246,0.243916914,0.114860014,0,0.008902077,0.308605341,1,0,NA,"Medium",4.881961,5,3.210136,"(0.172,0.212]",6,"(0,0.00931]",1,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410159504004,14.51989856,0.112149533,0.336448598,0.076767677,0,0,0.574766355,0,0,NA,"Low",4.881961,NA,NA,"(0.109,0.139]",4,NA,NA,"(0.309,0.832]",10,"(0.0616,0.0788]",5,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410159901010,NA,0,0,0,0,0,0,0,0,NA,NA,5.366266,5,4.712093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(0, 0]",1,NA,NA,NA
410170001001,10.79323224,0.040254237,0.111228814,0.026920552,0,0.008474576,0.275423729,7,0,4,"Low",4.859489,6,3.568441,"(0,0.0503]",1,"(0,0.00931]",1,"(0.248,0.309]",9,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410170002001,11.33026171,0.044957473,0.295261239,0.03465704,0,0.011543135,0.478128797,1,0,3,"High",4.77954,6,3.217489,"(0,0.0503]",1,"(0.00931,0.023]",2,"(0.309,0.832]",10,"(0.0282,0.0447]",3,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410170002001,11.33026171,0.044957473,0.295261239,0.03465704,0,0.011543135,0.478128797,1,0,4,"High",4.77954,6,3.217489,"(0,0.0503]",1,"(0.00931,0.023]",2,"(0.309,0.832]",10,"(0.0282,0.0447]",3,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410170002002,11.33026171,0.047058824,0.432024169,0.091752577,0,0.009803922,0.326470588,0,0,NA,"High",4.77954,6,4.755636,"(0,0.0503]",1,"(0.00931,0.023]",2,"(0.309,0.832]",10,"(0.0788,0.0968]",6,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410170002003,11.33026171,0.07712305,0.463604853,0.084951456,0.009009009,0.079722704,0.217504333,6,1,NA,"Low",4.77954,5,4.316687,"(0.0503,0.0826]",2,"(0.0686,0.0812]",8,"(0.21,0.248]",8,"(0.0788,0.0968]",6,"(0.432,0.499]",8,"(0.07901, 0.0218]",7,225,225,1
410170002004,11.33026171,0,0.562315996,0.264670659,0,0,0.324828263,0,0,NA,"High",4.77954,6,5.3747,NA,NA,NA,NA,"(0.309,0.832]",10,"(0.213,1]",10,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410170003001,12.73620876,0.084430452,0.37149399,0.050572896,0,0.048941042,0.18431597,2,0,NA,"High",5.069439,5,4.376642,"(0.0826,0.109]",3,"(0.0419,0.0505]",5,"(0.183,0.21]",7,"(0.0447,0.0616]",4,"(0.331,0.38]",6,"(0, 0]",1,125,125,1
410170003002,12.73620876,0.065608466,0.449029982,0.161819143,0,0.035626102,0.157671958,0,0,NA,"High",5.069439,6,5.123648,"(0.0503,0.0826]",2,"(0.0324,0.0419]",4,"(0.134,0.158]",5,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410170003003,12.73620876,0.018914474,0.226973684,0.139468691,0,0,0.355263158,1,0,NA,"High",5.069439,6,5.748,"(0,0.0503]",1,NA,NA,"(0.309,0.832]",10,"(0.122,0.157]",8,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410170003004,12.73620876,0.041847042,0.314574315,0.074215761,0,0,0.326118326,0,0,NA,"High",5.069439,6,5.050856,"(0,0.0503]",1,NA,NA,"(0.309,0.832]",10,"(0.0616,0.0788]",5,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410170004011,13.19495367,0.108789183,0.300154083,0.057844361,0,0.057160418,0.090350338,0,0,NA,"High",5.399405,6,4.184531,"(0.0826,0.109]",3,"(0.0505,0.0588]",6,"(0.066,0.0936]",2,"(0.0447,0.0616]",4,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410170004012,13.19495367,0.089646465,0.359006734,0.069155447,0,0.048400673,0.194444444,0,0,NA,"High",5.399405,5,4.5031,"(0.0826,0.109]",3,"(0.0419,0.0505]",5,"(0.183,0.21]",7,"(0.0616,0.0788]",5,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410170004021,12.17943264,0.037220844,0.38337469,0.08373591,0,0.014888337,0.220223325,0,1,NA,"High",5.129858,5,4.845681,"(0,0.0503]",1,"(0.00931,0.023]",2,"(0.21,0.248]",8,"(0.0788,0.0968]",6,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410170004022,12.17943264,0.044169611,0.249116608,0.027083333,0,0.04770318,0.443462898,3,0,NA,"High",5.129858,5,4.781903,"(0,0.0503]",1,"(0.0419,0.0505]",5,"(0.309,0.832]",10,"(0.0114,0.0282]",2,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410170004023,12.17943264,0.271794872,0.112820513,0,0,0,0.507692308,1,0,NA,"High",5.129858,5,4.260498,"(0.266,0.336]",8,NA,NA,"(0.309,0.832]",10,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410170005001,10.54436214,0.055679287,0.42238806,0.073076923,0,0.125463994,0.229398664,1,0,1,"Medium",4.790494,5,2.867079,"(0.0503,0.0826]",2,"(0.1,0.245]",10,"(0.21,0.248]",8,"(0.0616,0.0788]",5,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410170005002,10.54436214,0,0.068181818,0,0,0,0.831168831,0,1,NA,"Medium",4.790494,4,3.386655,NA,NA,NA,NA,"(0.309,0.832]",10,NA,NA,"(0,0.119]",1,"(0, 0]",1,225,225,1
410170005003,10.54436214,0.118065434,0.20056899,0.033088235,0,0.045519203,0.288762447,1,0,NA,"Low",4.790494,5,4.268762,"(0.109,0.139]",4,"(0.0419,0.0505]",5,"(0.248,0.309]",9,"(0.0282,0.0447]",3,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410170005004,10.54436214,0.216908213,0.314975845,0.062367116,0.017310253,0.028019324,0.161835749,3,0,NA,"Low",4.790494,5,4.750615,"(0.212,0.266]",7,"(0.023,0.0324]",3,"(0.158,0.183]",6,"(0.0616,0.0788]",5,"(0.283,0.331]",5,"(0.07901, 0.0218]",7,NA,NA,NA
410170005005,10.54436214,0.19683908,0.130309575,0.065060241,0,0.015086207,0.403017241,0,0,NA,"Low",4.790494,5,4.244698,"(0.172,0.212]",6,"(0.00931,0.023]",2,"(0.309,0.832]",10,"(0.0616,0.0788]",5,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410170006001,15.58323646,0.040996052,0.267233526,0.020228025,0,0.028241725,0.365927725,0,0,NA,"High",6.335549,7,5.196029,"(0,0.0503]",1,"(0.023,0.0324]",3,"(0.309,0.832]",10,"(0.0114,0.0282]",2,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
